sepal_l,sepal_w,petal_l,petal_w,species-Iris-setosa,species-Iris-versicolor,species-Iris-virginica,0,0
0.30995914340019226,-0.5903951525688171,0.5336208939552307,1.2000000476837158,0.0,1.0,0.0,1.2000000476837158,1.4814238548278809
-0.17309406399726868,1.7038865089416504,-1.1658086776733398,0.30000001192092896,1.0,0.0,0.0,0.30000001192092896,0.21852634847164154
2.2421720027923584,-1.0492514371871948,1.7798691987991333,2.299999952316284,0.0,0.0,1.0,2.299999952316284,2.3549208641052246
0.18919584155082703,-0.3609669804573059,0.4203255772590637,1.5,0.0,1.0,0.0,1.5,1.4418067932128906
1.1553022861480713,-0.5903951525688171,0.5902685523033142,1.399999976158142,0.0,1.0,0.0,1.399999976158142,1.5002232789993286
-0.5353839993476868,0.7861738204956055,-1.2791039943695068,0.4000000059604645,1.0,0.0,0.0,0.4000000059604645,0.2087213695049286
-0.2938573658466339,-0.3609669804573059,-0.08950328826904297,1.2999999523162842,0.0,1.0,0.0,1.2999999523162842,1.0813796520233154
1.2760655879974365,0.09788934886455536,0.7602114677429199,2.299999952316284,0.0,0.0,1.0,2.299999952316284,1.7013059854507446
0.4307224452495575,-1.9669641256332397,0.4203255772590637,1.5,0.0,1.0,0.0,1.5,1.3367347717285156
-0.05233076587319374,-0.8198232650756836,0.08043966442346573,1.2000000476837158,0.0,1.0,0.0,1.2000000476837158,1.1156939268112183
0.7930123209953308,0.3273175060749054,0.7602114677429199,2.0,0.0,0.0,1.0,2.0,1.8730573654174805
-1.2599637508392334,-0.13153880834579468,-1.3357516527175903,0.10000000149011612,1.0,0.0,0.0,0.10000000149011612,0.21009689569473267
-0.41462066769599915,1.0156019926071167,-1.3923993110656738,0.20000000298023224,1.0,0.0,0.0,0.20000000298023224,0.19861632585525513
-1.1392004489898682,0.09788934886455536,-1.2791039943695068,0.10000000149011612,1.0,0.0,0.0,0.10000000149011612,0.21831275522708893
-0.8976739048957825,1.7038865089416504,-1.2791039943695068,0.30000001192092896,1.0,0.0,0.0,0.30000001192092896,0.2686225175857544
0.5514857172966003,0.5567456483840942,0.5336208939552307,1.600000023841858,0.0,1.0,0.0,1.600000023841858,1.622977375984192
0.7930123209953308,-0.13153880834579468,1.1567450761795044,2.200000047683716,0.0,0.0,1.0,2.200000047683716,2.1730127334594727
-0.2938573658466339,-1.278679609298706,0.08043966442346573,1.100000023841858,0.0,1.0,0.0,1.100000023841858,1.102097988128662
-0.17309406399726868,-0.5903951525688171,0.4203255772590637,1.2999999523162842,0.0,1.0,0.0,1.2999999523162842,1.4752953052520752
0.6722490191459656,-0.5903951525688171,1.0434497594833374,2.200000047683716,0.0,0.0,1.0,2.200000047683716,2.0107927322387695
-1.3807270526885986,0.3273175060749054,-1.2224563360214233,0.20000000298023224,1.0,0.0,0.0,0.20000000298023224,0.24824495613574982
0.30995914340019226,-0.13153880834579468,0.6469162106513977,1.7999999523162842,0.0,0.0,1.0,1.7999999523162842,1.7986743450164795
-1.018437147140503,0.7861738204956055,-1.2224563360214233,0.4000000059604645,1.0,0.0,0.0,0.4000000059604645,0.24031996726989746
0.6722490191459656,-0.5903951525688171,1.0434497594833374,2.0999999046325684,0.0,0.0,1.0,2.0999999046325684,2.0107927322387695
2.483698606491089,1.7038865089416504,1.4966309070587158,2.0,0.0,0.0,1.0,2.0,2.124443769454956
1.034538984298706,-0.13153880834579468,0.8168591260910034,2.299999952316284,0.0,0.0,1.0,2.299999952316284,1.7914609909057617
1.034538984298706,-1.278679609298706,1.1567450761795044,1.7999999523162842,0.0,0.0,1.0,1.7999999523162842,1.920042634010315
1.1553022861480713,0.3273175060749054,1.213392734527588,2.299999952316284,0.0,0.0,1.0,2.299999952316284,2.2111546993255615
-1.2599637508392334,-0.13153880834579468,-1.3357516527175903,0.30000001192092896,1.0,0.0,0.0,0.30000001192092896,0.21009689569473267
-1.2599637508392334,0.09788934886455536,-1.2224563360214233,0.20000000298023224,1.0,0.0,0.0,0.20000000298023224,0.21957740187644958
-1.5014903545379639,1.245030164718628,-1.5623422861099243,0.20000000298023224,1.0,0.0,0.0,0.20000000298023224,0.2744244635105133
-0.17309406399726868,3.0804555416107178,-1.2791039943695068,0.4000000059604645,1.0,0.0,0.0,0.4000000059604645,0.46827074885368347
1.034538984298706,0.09788934886455536,0.3636779189109802,1.399999976158142,0.0,1.0,0.0,1.399999976158142,1.3938250541687012
-1.2599637508392334,0.7861738204956055,-1.2224563360214233,0.20000000298023224,1.0,0.0,0.0,0.20000000298023224,0.24672892689704895
-1.7430169582366943,0.3273175060749054,-1.3923993110656738,0.20000000298023224,1.0,0.0,0.0,0.20000000298023224,0.2836966812610626
0.5514857172966003,-1.278679609298706,0.7035638093948364,1.899999976158142,0.0,0.0,1.0,1.899999976158142,1.8088079690933228
0.6722490191459656,0.3273175060749054,0.4203255772590637,1.5,0.0,1.0,0.0,1.5,1.4265148639678955
-0.7769106030464172,1.0156019926071167,-1.2791039943695068,0.20000000298023224,1.0,0.0,0.0,0.20000000298023224,0.2728053331375122
-1.018437147140503,1.245030164718628,-1.3357516527175903,0.20000000298023224,1.0,0.0,0.0,0.20000000298023224,0.25859585404396057
-0.7769106030464172,2.3921709060668945,-1.2791039943695068,0.10000000149011612,1.0,0.0,0.0,0.10000000149011612,0.27261102199554443
-0.05233076587319374,-0.8198232650756836,0.7602114677429199,1.899999976158142,0.0,0.0,1.0,1.899999976158142,1.8509960174560547
0.18919584155082703,0.7861738204956055,0.4203255772590637,1.600000023841858,0.0,1.0,0.0,1.600000023841858,1.3485063314437866
1.034538984298706,0.09788934886455536,0.5336208939552307,1.5,0.0,1.0,0.0,1.5,1.5456252098083496
-0.5353839993476868,1.9333146810531616,-1.3923993110656738,0.4000000059604645,1.0,0.0,0.0,0.4000000059604645,0.2741909325122833
-0.5353839993476868,1.4744583368301392,-1.2791039943695068,0.20000000298023224,1.0,0.0,0.0,0.20000000298023224,0.27641940116882324
-0.41462066769599915,-1.5081077814102173,-0.03285563737154007,1.0,0.0,1.0,0.0,1.0,1.1212396621704102
0.5514857172966003,-0.5903951525688171,0.7602114677429199,1.5,0.0,0.0,1.0,1.5,1.77849280834198
0.6722490191459656,0.09788934886455536,0.9868021011352539,1.7999999523162842,0.0,0.0,1.0,1.7999999523162842,1.9755761623382568
0.9137756824493408,-0.13153880834579468,0.3636779189109802,1.399999976158142,0.0,1.0,0.0,1.399999976158142,1.3855900764465332
1.6383554935455322,1.245030164718628,1.3266880512237549,2.5,0.0,0.0,1.0,2.5,2.310725688934326
-0.17309406399726868,-0.3609669804573059,0.2503826320171356,1.2999999523162842,0.0,1.0,0.0,1.2999999523162842,1.2215663194656372
2.121408700942993,-0.13153880834579468,1.6099262237548828,2.0999999046325684,0.0,0.0,1.0,2.0999999046325684,2.484403133392334
-0.2938573658466339,-0.13153880834579468,0.4203255772590637,1.5,0.0,1.0,0.0,1.5,1.3744328022003174
-0.8976739048957825,1.0156019926071167,-1.3357516527175903,0.20000000298023224,1.0,0.0,0.0,0.20000000298023224,0.26520663499832153
2.2421720027923584,-0.5903951525688171,1.6665738821029663,2.0,0.0,0.0,1.0,2.0,2.5271975994110107
-0.05233076587319374,-0.8198232650756836,0.19373497366905212,1.0,0.0,1.0,0.0,1.0,1.1805351972579956
-0.7769106030464172,0.7861738204956055,-1.3357516527175903,0.20000000298023224,1.0,0.0,0.0,0.20000000298023224,0.2718173861503601
-1.018437147140503,1.0156019926071167,-1.3923993110656738,0.30000001192092896,1.0,0.0,0.0,0.30000001192092896,0.2569410800933838
-0.8976739048957825,1.7038865089416504,-1.0525133609771729,0.4000000059604645,1.0,0.0,0.0,0.4000000059604645,0.2644306719303131
-1.018437147140503,-2.4258203506469727,-0.14615094661712646,1.0,0.0,1.0,0.0,1.0,1.3987733125686646
0.5514857172966003,-0.8198232650756836,0.6469162106513977,1.7999999523162842,0.0,0.0,1.0,1.7999999523162842,1.607264518737793
-1.2599637508392334,0.7861738204956055,-1.0525133609771729,0.20000000298023224,1.0,0.0,0.0,0.20000000298023224,0.2280801236629486
-1.018437147140503,-0.13153880834579468,-1.2224563360214233,0.20000000298023224,1.0,0.0,0.0,0.20000000298023224,0.23295992612838745
-0.8976739048957825,0.5567456483840942,-1.1658086776733398,0.5,1.0,0.0,0.0,0.5,0.22447897493839264
-0.2938573658466339,-0.8198232650756836,0.2503826320171356,1.2999999523162842,0.0,1.0,0.0,1.2999999523162842,1.1771069765090942
-0.8976739048957825,0.7861738204956055,-1.2791039943695068,0.20000000298023224,1.0,0.0,0.0,0.20000000298023224,0.22394385933876038
-0.17309406399726868,-0.13153880834579468,0.2503826320171356,1.2000000476837158,0.0,1.0,0.0,1.2000000476837158,1.2819452285766602
2.2421720027923584,1.7038865089416504,1.6665738821029663,2.200000047683716,0.0,0.0,1.0,2.200000047683716,2.4537575244903564
-1.5014903545379639,0.3273175060749054,-1.3357516527175903,0.20000000298023224,1.0,0.0,0.0,0.20000000298023224,0.22689960896968842
0.4307224452495575,-0.3609669804573059,0.30703026056289673,1.2999999523162842,0.0,1.0,0.0,1.2999999523162842,1.299938678741455
-0.17309406399726868,-1.278679609298706,0.7035638093948364,2.0,0.0,0.0,1.0,2.0,1.6366080045700073
